"";"finessGeoDP";"trimestre";"n";"comp";"taux";"taux_glissant";"moyenne_nationale";"trimestre_date";"se";"ic_low";"ic_high"
"4289";"590006896";"2023T4";14;0;0;0,019;0,054;2023-10-01;0,036;0;0,08956
"4290";"590006896";"2024T1";12;1;0,083;0,021;0,048;2024-01-01;0,041;0;0,10136
"4291";"590006896";"2024T2";9;0;0;0,021;0,053;2024-04-01;0,048;0;0,11508
"4292";"590006896";"2024T3";9;0;0;0,021;0,046;2024-07-01;0,048;0;0,11508
"4293";"590006896";"2024T4";10;0;0;0,021;0,046;2024-10-01;0,045;0;0,1092
"4294";"590008041";"2020T1";108;3;0,028;0,046;0,053;2020-01-01;0,02;0,0068;0,0852
"4295";"590008041";"2020T2";16;1;0,062;0,048;0,078;2020-04-01;0,053;0;0,15188
"4296";"590008041";"2020T3";102;4;0,039;0,041;0,059;2020-07-01;0,02;0,0018;0,0802
"4297";"590008041";"2020T4";92;2;0,022;0,038;0,045;2020-10-01;0,02;0;0,0772
"4298";"590008041";"2021T1";122;3;0,025;0,037;0,061;2021-01-01;0,017;0,00368;0,07032
"4299";"590008041";"2021T2";65;6;0,092;0,044;0,055;2021-04-01;0,025;0;0,093
"4300";"590008041";"2021T3";102;1;0,01;0,037;0,052;2021-07-01;0,019;0;0,07424
"4301";"590008041";"2021T4";119;6;0,05;0,044;0,053;2021-10-01;0,019;0,00676;0,08124
"4302";"590008041";"2022T1";115;2;0,017;0,042;0,053;2022-01-01;0,019;0,00476000000000001;0,07924
"4303";"590008041";"2022T2";120;4;0,033;0,028;0,042;2022-04-01;0,015;0;0,0574
"4304";"590008041";"2022T3";111;5;0,045;0,036;0,046;2022-07-01;0,018;0,000719999999999998;0,07128
"4305";"590008041";"2022T4";102;4;0,039;0,034;0,056;2022-10-01;0,018;0;0,06928
"4306";"590008041";"2023T1";141;7;0,05;0,042;0,061;2023-01-01;0,017;0,00868;0,07532
"4307";"590008041";"2023T2";93;3;0,032;0,042;0,048;2023-04-01;0,021;0,00084;0,08316
"4308";"590008041";"2023T3";81;5;0,062;0,046;0,052;2023-07-01;0,023;0,000920000000000004;0,09108
"4309";"590008041";"2023T4";97;3;0,031;0,044;0,054;2023-10-01;0,021;0,00284;0,08516
"4310";"590008041";"2024T1";124;3;0,024;0,037;0,048;2024-01-01;0,017;0,00368;0,07032
"4311";"590008041";"2024T2";113;3;0,027;0,036;0,053;2024-04-01;0,018;0,000719999999999998;0,07128
"4312";"590008041";"2024T3";75;5;0,067;0,037;0,046;2024-07-01;0,022;0;0,08012
"4313";"590008041";"2024T4";104;5;0,048;0,042;0,046;2024-10-01;0,02;0,0028;0,0812
"4314";"590052056";"2020T1";8;1;0,125;0,031;0,053;2020-01-01;0,061;0;0,15056
"4315";"590052056";"2020T2";4;0;0;0,031;0,078;2020-04-01;0,087;0;0,20152
"4316";"590052056";"2020T3";21;0;0;0,031;0,059;2020-07-01;0,038;0;0,10548
"4317";"590052056";"2020T4";12;0;0;0,031;0,045;2020-10-01;0,05;0;0,129
"4318";"590052056";"2021T1";62;4;0,065;0,016;0,061;2021-01-01;0,016;0;0,04736
"4319";"590052056";"2021T2";30;0;0;0,016;0,055;2021-04-01;0,023;0;0,06108
"4320";"590052056";"2021T3";39;3;0,077;0,036;0,052;2021-07-01;0,03;0;0,0948
"4321";"590052056";"2021T4";38;1;0,026;0,042;0,053;2021-10-01;0,033;0;0,10668
"4322";"590052056";"2022T1";33;2;0,061;0,041;0,053;2022-01-01;0,035;0;0,1096
"4323";"590052056";"2022T2";26;1;0,038;0,05;0,042;2022-04-01;0,043;0;0,13428
"4324";"590052056";"2022T3";24;1;0,042;0,042;0,046;2022-07-01;0,041;0;0,12236
"4325";"590052056";"2022T4";30;0;0;0,035;0,056;2022-10-01;0,034;0;0,10164
"4326";"590052056";"2023T1";32;1;0,031;0,028;0,061;2023-01-01;0,029;0;0,08484
"4327";"590052056";"2023T2";31;1;0,032;0,026;0,048;2023-04-01;0,029;0;0,08284
"4328";"590052056";"2023T3";30;2;0,067;0,032;0,052;2023-07-01;0,032;0;0,09472
"4329";"590052056";"2023T4";34;3;0,088;0,054;0,054;2023-10-01;0,039;0;0,13044
"4330";"590052056";"2024T1";31;0;0;0,047;0,048;2024-01-01;0,038;0;0,12148
"4331";"590052056";"2024T2";30;1;0,033;0,047;0,053;2024-04-01;0,039;0;0,12344
"4332";"590052056";"2024T3";25;2;0,08;0,05;0,046;2024-07-01;0,044;0;0,13624
"4333";"590052056";"2024T4";30;1;0,033;0,037;0,046;2024-10-01;0,034;0;0,10364
"4334";"590780268";"2020T1";25;2;0,08;0,113;0,053;2020-01-01;0,063;0;0,23648
"4335";"590780268";"2020T2";5;0;0;0,073;0,078;2020-04-01;0,116;0;0,30036
"4336";"590780268";"2020T3";26;5;0,192;0,091;0,059;2020-07-01;0,056;0;0,20076
"4337";"590780268";"2020T4";24;3;0,125;0,099;0,045;2020-10-01;0,061;0;0,21856
"4338";"590780268";"2021T1";24;3;0,125;0,11;0,061;2021-01-01;0,064;0;0,23544
"4339";"590780268";"2021T2";23;3;0,13;0,143;0,055;2021-04-01;0,073;0;0,28608
"4340";"590780268";"2021T3";23;3;0,13;0,128;0,052;2021-07-01;0,07;0;0,2652
"4341";"590780268";"2021T4";36;3;0,083;0,117;0,053;2021-10-01;0,054;0,01116;0,22284
"4342";"590780268";"2022T1";25;1;0,04;0,096;0,053;2022-01-01;0,059;0;0,21164
"4343";"590780268";"2022T2";27;6;0,222;0,119;0,042;2022-04-01;0,062;0;0,24052
"4344";"590780268";"2022T3";26;1;0,038;0,096;0,046;2022-07-01;0,058;0;0,20968
"4345";"590780268";"2022T4";26;3;0,115;0,104;0,056;2022-10-01;0,06;0;0,2216
"4346";"590780268";"2023T1";31;2;0,065;0,11;0,061;2023-01-01;0,056;0,000240000000000004;0,21976
"4347";"590780268";"2023T2";25;1;0,04;0,064;0,048;2023-04-01;0,049;0;0,16004
"4348";"590780268";"2023T3";23;0;0;0,055;0,052;2023-07-01;0,048;0;0,14908
"4349";"590780268";"2023T4";27;1;0,037;0,036;0,054;2023-10-01;0,036;0;0,10656
"4350";"590780268";"2024T1";19;4;0,211;0,072;0,048;2024-01-01;0,059;0;0,18764
"4351";"590780268";"2024T2";25;3;0,12;0,092;0,053;2024-04-01;0,058;0;0,20568
"4352";"590780268";"2024T3";19;0;0;0,092;0,046;2024-07-01;0,066;0;0,22136
"4353";"590780268";"2024T4";17;1;0,059;0,098;0,046;2024-10-01;0,072;0;0,23912
"4354";"590780284";"2020T1";27;0;0;0,027;0,053;2020-01-01;0,031;0;0,08776
"4355";"590780284";"2020T3";27;0;0;0,02;0,059;2020-07-01;0,027;0;0,07292
"4356";"590780284";"2020T4";9;1;0,111;0,048;0,045;2020-10-01;0,071;0;0,18716
"4357";"590780284";"2021T1";41;1;0,024;0,034;0,061;2021-01-01;0,028;0;0,08888
"4358";"590780284";"2021T2";23;0;0;0,034;0,055;2021-04-01;0,038;0;0,10848
"4359";"590780284";"2021T3";29;2;0,069;0,051;0,052;2021-07-01;0,041;0;0,13136
"4360";"590780284";"2021T4";32;2;0,062;0,039;0,053;2021-10-01;0,034;0;0,10564
"4361";"590780284";"2022T1";36;0;0;0,033;0,053;2022-01-01;0,03;0;0,0918
"4362";"590780284";"2022T2";32;2;0,062;0,048;0,042;2022-04-01;0,038;0;0,12248
"4363";"590780284";"2022T3";25;0;0;0,031;0,046;2022-07-01;0,035;0;0,0996
"4364";"590780284";"2022T4";34;1;0,029;0,023;0,056;2022-10-01;0,026;0;0,07396
"4365";"590780284";"2023T1";37;2;0,054;0,036;0,061;2023-01-01;0,031;0;0,09676
"4366";"590780284";"2023T2";34;1;0,029;0,028;0,048;2023-04-01;0,028;0;0,08288
"4367";"590780284";"2023T3";34;1;0,029;0,035;0,052;2023-07-01;0,032;0;0,09772
"4368";"590780284";"2023T4";47;3;0,064;0,044;0,054;2023-10-01;0,03;0;0,1028
"4369";"590780284";"2024T1";62;3;0,048;0,043;0,048;2024-01-01;0,026;0;0,09396
"4370";"590780284";"2024T2";43;4;0,093;0,059;0,053;2024-04-01;0,036;0;0,12956
"4371";"590780284";"2024T3";27;0;0;0,051;0,046;2024-07-01;0,042;0;0,13332
"4372";"590780284";"2024T4";41;1;0,024;0,041;0,046;2024-10-01;0,031;0;0,10176
"4373";"590780383";"2020T1";88;4;0,045;0,038;0,053;2020-01-01;0,02;0;0,0772
"4374";"590780383";"2020T2";37;1;0,027;0,037;0,078;2020-04-01;0,031;0;0,09776
"4375";"590780383";"2020T3";101;3;0,03;0,042;0,059;2020-07-01;0,02;0,0028;0,0812
"4376";"590780383";"2020T4";60;2;0,033;0,034;0,045;2020-10-01;0,023;0;0,07908
"4377";"590780383";"2021T1";119;3;0,025;0,029;0,061;2021-01-01;0,015;0;0,0584
"4378";"590780383";"2021T2";112;5;0,045;0,033;0,055;2021-04-01;0,017;0;0,06632
"4379";"590780383";"2021T3";98;4;0,041;0,036;0,052;2021-07-01;0,019;0;0,07324
"4380";"590780383";"2021T4";90;1;0,011;0,03;0,053;2021-10-01;0,018;0;0,06528
"4381";"590780383";"2022T1";113;6;0,053;0,038;0,053;2022-01-01;0,018;0,00272;0,07328
"4382";"590780383";"2022T2";97;2;0,021;0,032;0,042;2022-04-01;0,018;0;0,06728
"4383";"590780383";"2022T3";101;5;0,05;0,034;0,046;2022-07-01;0,018;0;0,06928
"4384";"590780383";"2022T4";82;3;0,037;0,04;0,056;2022-10-01;0,022;0;0,08312
"4385";"590780383";"2023T1";102;5;0,049;0,039;0,061;2023-01-01;0,019;0,00176;0,07624
"4386";"590780383";"2023T2";78;3;0,038;0,044;0,048;2023-04-01;0,023;0;0,08908
"4387";"590780383";"2023T3";83;2;0,024;0,037;0,052;2023-07-01;0,021;0;0,07816
"4388";"590780383";"2023T4";78;3;0,038;0,037;0,054;2023-10-01;0,021;0;0,07816
"4389";"590780383";"2024T1";84;3;0,036;0,034;0,048;2024-01-01;0,02;0;0,0732
"4390";"590780383";"2024T2";64;1;0,016;0,028;0,053;2024-04-01;0,021;0;0,06916
"4391";"590780383";"2024T3";87;5;0,057;0,037;0,046;2024-07-01;0,02;0;0,0762
"4392";"590780383";"2024T4";92;0;0;0,027;0,046;2024-10-01;0,017;0;0,06032
"4393";"590781571";"2022T1";1;1;1;NA;0,053;2022-01-01;NA;NA;NA
"4394";"590781571";"2022T3";1;1;1;NA;0,046;2022-07-01;NA;NA;NA
"4395";"590782298";"2020T1";1;0;0;NA;0,053;2020-01-01;NA;NA;NA
"4396";"590782553";"2020T1";8;0;0;0;0,053;2020-01-01;0;0;0
"4397";"590782553";"2020T2";3;0;0;0;0,078;2020-04-01;0;0;0
"4398";"590782553";"2020T3";15;0;0;0;0,059;2020-07-01;0;0;0
"4399";"590782553";"2020T4";6;0;0;0;0,045;2020-10-01;0;0;0
"4400";"590782553";"2021T1";16;0;0;0;0,061;2021-01-01;0;0;0
"4401";"590782553";"2021T2";8;0;0;0;0,055;2021-04-01;0;0;0
"4402";"590782553";"2021T3";8;0;0;0;0,052;2021-07-01;0;0;0
"4403";"590782553";"2021T4";7;0;0;0;0,053;2021-10-01;0;0;0
"4404";"590782553";"2022T1";8;0;0;0;0,053;2022-01-01;0;0;0
"4405";"590782553";"2022T2";7;0;0;0;0,042;2022-04-01;0;0;0
"4406";"590782553";"2022T3";4;0;0;0;0,046;2022-07-01;0;0;0
"4407";"590782553";"2022T4";8;0;0;0;0,056;2022-10-01;0;0;0
"4408";"590782553";"2023T1";9;0;0;0;0,061;2023-01-01;0;0;0
"4409";"590782553";"2023T2";2;0;0;0;0,048;2023-04-01;0;0;0
"4410";"590782553";"2023T3";2;0;0;0;0,052;2023-07-01;0;0;0
"4411";"590782553";"2023T4";6;0;0;0;0,054;2023-10-01;0;0;0
"4412";"590782553";"2024T1";6;0;0;0;0,048;2024-01-01;0;0;0
"4413";"590782553";"2024T2";4;0;0;0;0,053;2024-04-01;0;0;0
"4414";"590782553";"2024T3";5;0;0;0;0,046;2024-07-01;0;0;0
"4415";"590782553";"2024T4";2;0;0;0;0,046;2024-10-01;0;0;0
"4416";"590788964";"2020T1";6;0;0;0;0,053;2020-01-01;0;0;0
"4417";"590788964";"2020T3";4;0;0;0;0,059;2020-07-01;0;0;0
"4418";"590788964";"2021T1";1;0;0;0;0,061;2021-01-01;0;0;0
"4419";"590788964";"2021T2";1;0;0;0;0,055;2021-04-01;0;0;0
"4420";"590788964";"2021T3";2;0;0;0;0,052;2021-07-01;0;0;0
"4421";"590788964";"2021T4";1;0;0;0;0,053;2021-10-01;0;0;0
"4422";"590788964";"2022T1";4;1;0,25;0,062;0,053;2022-01-01;0,121;0;0,29916
"4423";"590788964";"2022T2";5;0;0;0,062;0,042;2022-04-01;0,108;0;0,27368
"4424";"590788964";"2022T3";4;0;0;0,062;0,046;2022-07-01;0,121;0;0,29916
"4425";"590788964";"2022T4";2;0;0;0,062;0,056;2022-10-01;0,171;0;0,39716
"4426";"590788964";"2023T1";3;0;0;0;0,061;2023-01-01;0;0;0
"4427";"590788964";"2023T2";2;0;0;0;0,048;2023-04-01;0;0;0
"4428";"590788964";"2023T3";4;1;0,25;0,062;0,052;2023-07-01;0,121;0;0,29916
"4429";"590788964";"2024T1";3;0;0;0,062;0,048;2024-01-01;0,139;0;0,33444
"4430";"590788964";"2024T2";2;0;0;0,062;0,053;2024-04-01;0,171;0;0,39716
"4431";"590788964";"2024T3";1;0;0;0,062;0,046;2024-07-01;0,241;0;0,53436
"4432";"590796975";"2020T1";2;1;0,5;0,125;0,053;2020-01-01;0,234;0;0,58364
"4433";"590796975";"2020T2";2;0;0;0,125;0,078;2020-04-01;0,234;0;0,58364
"4434";"590796975";"2020T3";2;1;0,5;0,25;0,059;2020-07-01;0,306;0;0,84976
"4435";"590796975";"2020T4";2;0;0;0,25;0,045;2020-10-01;0,306;0;0,84976
"4436";"590796975";"2021T1";1;0;0;0,125;0,061;2021-01-01;0,331;0;0,77376
"4437";"590796975";"2021T2";1;1;1;0,375;0,055;2021-04-01;0,484;0;1
"4438";"590796975";"2021T3";2;1;0,5;0,375;0,052;2021-07-01;0,342;0;1
"4439";"590796975";"2021T4";1;1;1;0,625;0,053;2021-10-01;0,484;0;1
"4440";"590796975";"2022T1";5;3;0,6;0,775;0,053;2022-01-01;0,187;0,40848;1
"4441";"590796975";"2022T2";2;1;0,5;0,65;0,042;2022-04-01;0,337;0;1
"4442";"590796975";"2022T3";3;1;0,333;0,608;0,046;2022-07-01;0,282;0,05528;1
"4443";"590796975";"2022T4";3;2;0,667;0,525;0,056;2022-10-01;0,288;0;1
"4444";"590796975";"2023T2";3;2;0,667;0,542;0,048;2023-04-01;0,288;0;1
"4445";"590796975";"2023T3";8;3;0,375;0,511;0,052;2023-07-01;0,177;0,16408;0,85792
"4446";"590796975";"2023T4";2;1;0,5;0,552;0,054;2023-10-01;0,352;0;1
"4447";"590796975";"2024T1";2;0;0;0,386;0,048;2024-01-01;0,344;0;1
"4448";"590796975";"2024T2";1;0;0;0,219;0,053;2024-04-01;0,414;0;1
"4449";"590796975";"2024T3";2;0;0;0,125;0,046;2024-07-01;0,234;0;0,58364
"4450";"590796975";"2024T4";3;0;0;0;0,046;2024-10-01;0;0;0
"4451";"590801106";"2020T1";9;0;0;0,048;0,053;2020-01-01;0,071;0;0,18716
"4452";"590801106";"2020T2";1;1;1;0,278;0,078;2020-04-01;0,448;0;1
"4453";"590801106";"2020T3";8;1;0,125;0,309;0,059;2020-07-01;0,163;0;0,62848
"4454";"590801106";"2020T4";7;0;0;0,281;0,045;2020-10-01;0,17;0;0,6142
"4455";"590801106";"2021T1";12;0;0;0,281;0,061;2021-01-01;0,13;0,0262;0,5358
"4456";"590801106";"2021T2";6;0;0;0,031;0,055;2021-04-01;0,071;0;0,17016
"4457";"590801106";"2021T3";14;0;0;0;0,052;2021-07-01;0;0;0
"4458";"590801106";"2021T4";8;2;0,25;0,063;0,053;2021-10-01;0,086;0;0,23156
"4459";"590801106";"2022T1";10;0;0;0,063;0,053;2022-01-01;0,077;0;0,21392
"4460";"590801106";"2022T2";20;1;0,05;0,075;0,042;2022-04-01;0,059;0;0,19064
"4461";"590801106";"2022T3";7;0;0;0,075;0,046;2022-07-01;0,1;0;0,271
"4462";"590801106";"2022T4";14;0;0;0,013;0,056;2022-10-01;0,03;0;0,0718
"4463";"590801106";"2023T1";12;1;0,083;0,033;0,061;2023-01-01;0,052;0;0,13492
"4464";"590801106";"2023T2";12;1;0,083;0,042;0,048;2023-04-01;0,058;0;0,15568
"4465";"590801106";"2023T3";15;1;0,067;0,058;0,052;2023-07-01;0,06;0;0,1756
"4466";"590801106";"2023T4";9;3;0,333;0,142;0,054;2023-10-01;0,116;0;0,36936
"4467";"590801106";"2024T1";5;0;0;0,121;0,048;2024-01-01;0,146;0;0,40716
"4468";"590801106";"2024T4";7;0;0;0,1;0,046;2024-10-01;0,113;0;0,32148
"4469";"590804696";"2023T3";1;1;1;NA;0,052;2023-07-01;NA;NA;NA
"4470";"590804696";"2024T1";1;0;0;NA;0,048;2024-01-01;NA;NA;NA
"4471";"590811279";"2020T1";71;9;0,127;0,08;0,053;2020-01-01;0,032;0,01728;0,14272
"4472";"590811279";"2020T2";30;3;0,1;0,096;0,078;2020-04-01;0,054;0;0,20184
"4473";"590811279";"2020T3";90;4;0,044;0,091;0,059;2020-07-01;0,03;0,0322;0,1498
"4474";"590811279";"2020T4";39;7;0,179;0,112;0,045;2020-10-01;0,05;0,014;0,21
"4475";"590811279";"2021T1";70;6;0,086;0,102;0,061;2021-01-01;0,036;0,03144;0,17256
"4476";"590811279";"2021T2";55;6;0,109;0,104;0,055;2021-04-01;0,041;0,02364;0,18436
"4477";"590811279";"2021T3";84;8;0,095;0,117;0,052;2021-07-01;0,035;0,0484;0,1856
"4478";"590811279";"2021T4";91;12;0,132;0,106;0,053;2021-10-01;0,032;0,04328;0,16872
"4479";"590811279";"2022T1";82;3;0,037;0,093;0,053;2022-01-01;0,032;0,03028;0,15572
"4480";"590811279";"2022T2";86;9;0,105;0,092;0,042;2022-04-01;0,031;0,03124;0,15276
"4481";"590811279";"2022T3";65;8;0,123;0,099;0,046;2022-07-01;0,037;0,02648;0,17152
"4482";"590811279";"2022T4";72;5;0,069;0,084;0,056;2022-10-01;0,033;0,01932;0,14868
"4483";"590811279";"2023T1";74;7;0,095;0,098;0,061;2023-01-01;0,035;0,0294;0,1666
"4484";"590811279";"2023T2";71;3;0,042;0,082;0,048;2023-04-01;0,033;0,01732;0,14668
"4485";"590811279";"2023T3";71;6;0,085;0,073;0,052;2023-07-01;0,031;0,01224;0,13376
"4486";"590811279";"2023T4";89;9;0,101;0,081;0,054;2023-10-01;0,029;0,02416;0,13784
"4487";"590811279";"2024T1";59;4;0,068;0,074;0,048;2024-01-01;0,034;0,00735999999999999;0,14064
"4488";"590811279";"2024T2";51;5;0,098;0,088;0,053;2024-04-01;0,04;0,0096;0,1664
"4489";"590811279";"2024T3";65;5;0,077;0,086;0,046;2024-07-01;0,035;0,0174;0,1546
"4490";"590811279";"2024T4";59;4;0,068;0,078;0,046;2024-10-01;0,035;0,00939999999999999;0,1466
"4491";"590813507";"2020T1";12;0;0;0,049;0,053;2020-01-01;0,062;0;0,17052
"4492";"590813507";"2020T2";1;0;0;0,036;0,078;2020-04-01;0,186;0;0,40056
"4493";"590813507";"2020T3";11;0;0;0;0,059;2020-07-01;0;0;0
"4494";"590813507";"2020T4";11;0;0;0;0,045;2020-10-01;0;0;0
"4495";"590813507";"2021T1";15;1;0,067;0,017;0,061;2021-01-01;0,033;0;0,08168
"4496";"590813507";"2021T2";13;1;0,077;0,036;0,055;2021-04-01;0,052;0;0,13792
"4497";"590813507";"2021T3";13;0;0;0,036;0,052;2021-07-01;0,052;0;0,13792
"4498";"590813507";"2021T4";9;0;0;0,036;0,053;2021-10-01;0,062;0;0,15752
"4499";"590813507";"2022T1";17;0;0;0,019;0,053;2022-01-01;0,033;0;0,08368
"4500";"590813507";"2022T2";15;1;0,067;0,017;0,042;2022-04-01;0,033;0;0,08168
"4501";"590813507";"2022T3";8;0;0;0,017;0,046;2022-07-01;0,046;0;0,10716
"4502";"590813507";"2022T4";17;0;0;0,017;0,056;2022-10-01;0,031;0;0,07776
"4503";"590813507";"2023T1";11;0;0;0,017;0,061;2023-01-01;0,039;0;0,09344
"4504";"590813507";"2023T2";10;1;0,1;0,025;0,048;2023-04-01;0,049;0;0,12104
"4505";"590813507";"2023T3";10;0;0;0,025;0,052;2023-07-01;0,049;0;0,12104
"4506";"590813507";"2023T4";22;0;0;0,025;0,054;2023-10-01;0,033;0;0,08968
"4507";"590813507";"2024T1";18;0;0;0,025;0,048;2024-01-01;0,037;0;0,09752
"4508";"590813507";"2024T2";14;1;0,071;0,018;0,053;2024-04-01;0,036;0;0,08856
"4509";"590813507";"2024T3";9;0;0;0,018;0,046;2024-07-01;0,044;0;0,10424
"4510";"590813507";"2024T4";12;0;0;0,018;0,046;2024-10-01;0,038;0;0,09248
"4511";"590815056";"2020T1";34;3;0,088;0,072;0,053;2020-01-01;0,044;0;0,15824
"4512";"590815056";"2020T2";27;2;0,074;0,074;0,078;2020-04-01;0,05;0;0,172
"4513";"590815056";"2020T3";41;1;0,024;0,065;0,059;2020-07-01;0,039;0;0,14144
"4514";"590815056";"2020T4";26;2;0,077;0,066;0,045;2020-10-01;0,049;0;0,16204
"4515";"590815056";"2021T1";63;4;0,063;0,06;0,061;2021-01-01;0,03;0,0012;0,1188
"4516";"590815056";"2021T2";55;2;0,036;0,05;0,055;2021-04-01;0,029;0;0,10684
"4517";"590815056";"2021T3";42;3;0,071;0,062;0,052;2021-07-01;0,037;0;0,13452
"4518";"590815056";"2021T4";41;2;0,049;0,055;0,053;2021-10-01;0,036;0;0,12556
"4519";"590815056";"2022T1";63;3;0,048;0,051;0,053;2022-01-01;0,028;0;0,10588
"4520";"590815056";"2022T2";42;4;0,095;0,066;0,042;2022-04-01;0,038;0;0,14048
"4521";"590815056";"2022T3";47;3;0,064;0,064;0,046;2022-07-01;0,036;0;0,13456
"4522";"590815056";"2022T4";41;4;0,098;0,076;0,056;2022-10-01;0,041;0;0,15636
"4523";"590815056";"2023T1";68;1;0,015;0,068;0,061;2023-01-01;0,031;0,00724;0,12876
"4524";"590815056";"2023T2";38;3;0,079;0,064;0,048;2023-04-01;0,04;0;0,1424
"4525";"590815056";"2023T3";61;4;0,066;0,064;0,052;2023-07-01;0,031;0,00324;0,12476
"4526";"590815056";"2023T4";53;2;0,038;0,05;0,054;2023-10-01;0,03;0;0,1088
"4527";"590815056";"2024T1";52;2;0,038;0,055;0,048;2024-01-01;0,032;0;0,11772
"4528";"590815056";"2024T2";47;2;0,043;0,046;0,053;2024-04-01;0,031;0;0,10676
"4529";"590815056";"2024T3";44;2;0,045;0,041;0,046;2024-07-01;0,03;0;0,0998
"4530";"590815056";"2024T4";34;1;0,029;0,039;0,046;2024-10-01;0,033;0;0,10368
"4531";"590816310";"2020T1";22;0;0;0,026;0,053;2020-01-01;0,034;0;0,09264
"4532";"590816310";"2020T3";18;0;0;0;0,059;2020-07-01;0;0;0
"4533";"590816310";"2020T4";6;0;0;0;0,045;2020-10-01;0;0;0
"4534";"590816310";"2021T1";14;0;0;0;0,061;2021-01-01;0;0;0
"4535";"590816310";"2021T2";12;0;0;0;0,055;2021-04-01;0;0;0
"4536";"590816310";"2021T3";17;0;0;0;0,052;2021-07-01;0;0;0
"4537";"590816310";"2021T4";19;0;0;0;0,053;2021-10-01;0;0;0
"4538";"590816310";"2022T1";26;2;0,077;0,019;0,053;2022-01-01;0,027;0;0,07192
"4539";"590816310";"2022T2";22;1;0,045;0,03;0,042;2022-04-01;0,036;0;0,10056
"4540";"590816310";"2022T3";17;1;0,059;0,045;0,046;2022-07-01;0,05;0;0,143
"4541";"590816310";"2022T4";16;1;0,062;0,061;0,056;2022-10-01;0,06;0;0,1786
"4542";"590816310";"2023T1";19;1;0,053;0,055;0,061;2023-01-01;0,052;0;0,15692
"4543";"590816310";"2023T2";25;0;0;0,044;0,048;2023-04-01;0,041;0;0,12436
"4544";"590816310";"2023T3";16;2;0,125;0,06;0,052;2023-07-01;0,059;0;0,17564
"4545";"590816310";"2023T4";21;2;0,095;0,068;0,054;2023-10-01;0,055;0;0,1758
"4546";"590816310";"2024T1";27;2;0,074;0,074;0,048;2024-01-01;0,05;0;0,172
"4547";"590816310";"2024T2";21;0;0;0,074;0,053;2024-04-01;0,057;0;0,18572
"4548";"590816310";"2024T3";22;1;0,045;0,054;0,046;2024-07-01;0,048;0;0,14808
"4549";"590816310";"2024T4";23;2;0,087;0,052;0,046;2024-10-01;0,046;0;0,14216
"4550";"590817458";"2020T1";24;0;0;0;0,053;2020-01-01;0;0;0
"4551";"590817458";"2020T2";4;0;0;0;0,078;2020-04-01;0;0;0
"4552";"590817458";"2020T3";28;0;0;0;0,059;2020-07-01;0;0;0
"4553";"590817458";"2020T4";19;0;0;0;0,045;2020-10-01;0;0;0
"4554";"590817458";"2021T1";23;0;0;0;0,061;2021-01-01;0;0;0
"4555";"590817458";"2021T2";16;1;0,062;0,016;0,055;2021-04-01;0,031;0;0,07676
"4556";"590817458";"2021T3";18;1;0,056;0,029;0,052;2021-07-01;0,04;0;0,1074
"4557";"590817458";"2021T4";18;0;0;0,029;0,053;2021-10-01;0,04;0;0,1074
"4558";"590817458";"2022T1";27;1;0,037;0,039;0,053;2022-01-01;0,037;0;0,11152
"4559";"590817458";"2022T2";26;1;0,038;0,033;0,042;2022-04-01;0,035;0;0,1016
"4560";"590817458";"2022T3";24;0;0;0,019;0,046;2022-07-01;0,028;0;0,07388
"4561";"590817458";"2022T4";4;0;0;0,019;0,056;2022-10-01;0,068;0;0,15228
"4562";"590817458";"2023T1";18;0;0;0,01;0,061;2023-01-01;0,023;0;0,05508
"4563";"590817458";"2023T2";19;1;0,053;0,013;0,048;2023-04-01;0,026;0;0,06396
"4564";"590817458";"2023T3";14;0;0;0,013;0,052;2023-07-01;0,03;0;0,0718
"4565";"590817458";"2023T4";11;0;0;0,013;0,054;2023-10-01;0,034;0;0,07964
"4566";"590817458";"2024T1";15;1;0,067;0,03;0,048;2024-01-01;0,044;0;0,11624
"4567";"590817458";"2024T2";17;0;0;0,017;0,053;2024-04-01;0,031;0;0,07776
"4568";"590817458";"2024T3";17;0;0;0,017;0,046;2024-07-01;0,031;0;0,07776
"4569";"590817458";"2024T4";13;0;0;0,017;0,046;2024-10-01;0,036;0;0,08756
"4570";"600000186";"2021T3";1;0;0;NA;0,052;2021-07-01;NA;NA;NA
"4571";"600000186";"2022T2";1;0;0;NA;0,042;2022-04-01;NA;NA;NA
"4572";"600000194";"2020T1";7;0;0;0;0,053;2020-01-01;0;0;0
"4573";"600000194";"2020T3";2;0;0;0;0,059;2020-07-01;0;0;0
"4574";"600000194";"2020T4";2;0;0;0;0,045;2020-10-01;0;0;0
"4575";"600000194";"2021T2";1;0;0;0;0,055;2021-04-01;0;0;0
"4576";"600000194";"2021T4";1;0;0;0;0,053;2021-10-01;0;0;0
"4577";"600000194";"2022T2";2;0;0;0;0,042;2022-04-01;0;0;0
"4578";"600000194";"2022T4";1;0;0;0;0,056;2022-10-01;0;0;0
"4579";"600000194";"2023T2";2;1;0,5;0,125;0,048;2023-04-01;0,234;0;0,58364
"4580";"600000194";"2023T4";4;1;0,25;0,188;0,054;2023-10-01;0,195;0;0,5702
"4581";"600000194";"2024T1";2;0;0;0,188;0,048;2024-01-01;0,276;0;0,72896
"4582";"600000194";"2024T2";4;0;0;0,188;0,053;2024-04-01;0,195;0;0,5702
