"";"finessGeoDP";"annee";"baria_t";"n";"TOT_y";"TOT";"AVER"
"3204";"690780648";2021;"BPG";67;1249;5117;1023
"3205";"690780648";2021;"REV";9;1249;5117;1023
"3206";"690780648";2021;"SLE";561;1249;5117;1023
"3207";"690780648";2022;"ABL";254;1058;5117;1023
"3208";"690780648";2022;"ANN";286;1058;5117;1023
"3209";"690780648";2022;"BPG";58;1058;5117;1023
"3210";"690780648";2022;"REV";9;1058;5117;1023
"3211";"690780648";2022;"SLE";451;1058;5117;1023
"3212";"690780648";2023;"ABL";234;997;5117;1023
"3213";"690780648";2023;"ANN";261;997;5117;1023
"3214";"690780648";2023;"BPG";50;997;5117;1023
"3215";"690780648";2023;"REV";14;997;5117;1023
"3216";"690780648";2023;"SLE";438;997;5117;1023
"3217";"690780648";2024;"ABL";231;905;5117;1023
"3218";"690780648";2024;"ANN";252;905;5117;1023
"3219";"690780648";2024;"BPG";47;905;5117;1023
"3220";"690780648";2024;"REV";9;905;5117;1023
"3221";"690780648";2024;"SLE";366;905;5117;1023
"3222";"690780655";2020;"ABL";30;217;1483;297
"3223";"690780655";2020;"ANN";14;217;1483;297
"3224";"690780655";2020;"BPG";103;217;1483;297
"3225";"690780655";2020;"REV";2;217;1483;297
"3226";"690780655";2020;"SLE";68;217;1483;297
"3227";"690780655";2021;"ABL";32;305;1483;297
"3228";"690780655";2021;"ANN";22;305;1483;297
"3229";"690780655";2021;"BPG";140;305;1483;297
"3230";"690780655";2021;"REV";1;305;1483;297
"3231";"690780655";2021;"SLE";110;305;1483;297
"3232";"690780655";2022;"ABL";27;341;1483;297
"3233";"690780655";2022;"ANN";12;341;1483;297
"3234";"690780655";2022;"BPG";155;341;1483;297
"3235";"690780655";2022;"REV";1;341;1483;297
"3236";"690780655";2022;"SLE";146;341;1483;297
"3237";"690780655";2023;"ABL";27;326;1483;297
"3238";"690780655";2023;"ANN";14;326;1483;297
"3239";"690780655";2023;"BPG";164;326;1483;297
"3240";"690780655";2023;"REV";2;326;1483;297
"3241";"690780655";2023;"SLE";119;326;1483;297
"3242";"690780655";2024;"ABL";31;294;1483;297
"3243";"690780655";2024;"ANN";7;294;1483;297
"3244";"690780655";2024;"BPG";150;294;1483;297
"3245";"690780655";2024;"REV";8;294;1483;297
"3246";"690780655";2024;"SLE";98;294;1483;297
"3247";"690783154";2020;"ABL";19;128;813;163
"3248";"690783154";2020;"ANN";1;128;813;163
"3249";"690783154";2020;"BPG";35;128;813;163
"3250";"690783154";2020;"DBP";5;128;813;163
"3251";"690783154";2020;"REV";19;128;813;163
"3252";"690783154";2020;"SLE";49;128;813;163
"3253";"690783154";2021;"ABL";19;223;813;163
"3254";"690783154";2021;"BPG";74;223;813;163
"3255";"690783154";2021;"DBP";12;223;813;163
"3256";"690783154";2021;"REV";31;223;813;163
"3257";"690783154";2021;"SLE";87;223;813;163
"3258";"690783154";2022;"ABL";14;161;813;163
"3259";"690783154";2022;"BPG";48;161;813;163
"3260";"690783154";2022;"DBP";12;161;813;163
"3261";"690783154";2022;"REV";23;161;813;163
"3262";"690783154";2022;"SLE";64;161;813;163
"3263";"690783154";2023;"ABL";7;161;813;163
"3264";"690783154";2023;"ANN";1;161;813;163
"3265";"690783154";2023;"BPG";41;161;813;163
"3266";"690783154";2023;"DBP";16;161;813;163
"3267";"690783154";2023;"REV";21;161;813;163
"3268";"690783154";2023;"SLE";75;161;813;163
"3269";"690783154";2024;"ABL";13;140;813;163
"3270";"690783154";2024;"ANN";1;140;813;163
"3271";"690783154";2024;"BPG";35;140;813;163
"3272";"690783154";2024;"DBP";6;140;813;163
"3273";"690783154";2024;"REV";23;140;813;163
"3274";"690783154";2024;"SLE";62;140;813;163
"3275";"690793468";2020;"ABL";27;116;638;128
"3276";"690793468";2020;"ANN";5;116;638;128
"3277";"690793468";2020;"BPG";2;116;638;128
"3278";"690793468";2020;"REV";6;116;638;128
"3279";"690793468";2020;"SLE";76;116;638;128
"3280";"690793468";2021;"ABL";20;148;638;128
"3281";"690793468";2021;"ANN";12;148;638;128
"3282";"690793468";2021;"BPG";8;148;638;128
"3283";"690793468";2021;"NDD";1;148;638;128
"3284";"690793468";2021;"REV";5;148;638;128
"3285";"690793468";2021;"SLE";102;148;638;128
"3286";"690793468";2022;"ABL";13;128;638;128
"3287";"690793468";2022;"ANN";6;128;638;128
"3288";"690793468";2022;"BPG";7;128;638;128
"3289";"690793468";2022;"REV";2;128;638;128
"3290";"690793468";2022;"SLE";100;128;638;128
"3291";"690793468";2023;"ABL";28;138;638;128
"3292";"690793468";2023;"ANN";3;138;638;128
"3293";"690793468";2023;"BPG";7;138;638;128
"3294";"690793468";2023;"REV";8;138;638;128
"3295";"690793468";2023;"SLE";92;138;638;128
"3296";"690793468";2024;"ABL";17;108;638;128
"3297";"690793468";2024;"ANN";5;108;638;128
"3298";"690793468";2024;"BPG";5;108;638;128
"3299";"690793468";2024;"REV";6;108;638;128
"3300";"690793468";2024;"SLE";75;108;638;128
"3301";"690807367";2020;"ABL";8;38;283;57
"3302";"690807367";2020;"ANN";2;38;283;57
"3303";"690807367";2020;"BPG";16;38;283;57
"3304";"690807367";2020;"REV";2;38;283;57
"3305";"690807367";2020;"SLE";10;38;283;57
"3306";"690807367";2021;"ABL";14;76;283;57
"3307";"690807367";2021;"ANN";5;76;283;57
"3308";"690807367";2021;"BPG";25;76;283;57
"3309";"690807367";2021;"REV";4;76;283;57
"3310";"690807367";2021;"SLE";28;76;283;57
"3311";"690807367";2022;"ABL";12;56;283;57
"3312";"690807367";2022;"BPG";14;56;283;57
"3313";"690807367";2022;"REV";2;56;283;57
"3314";"690807367";2022;"SLE";28;56;283;57
"3315";"690807367";2023;"ABL";9;62;283;57
"3316";"690807367";2023;"ANN";1;62;283;57
"3317";"690807367";2023;"BPG";9;62;283;57
"3318";"690807367";2023;"REV";3;62;283;57
"3319";"690807367";2023;"SLE";40;62;283;57
"3320";"690807367";2024;"ABL";11;51;283;57
"3321";"690807367";2024;"ANN";2;51;283;57
"3322";"690807367";2024;"BPG";12;51;283;57
"3323";"690807367";2024;"REV";1;51;283;57
"3324";"690807367";2024;"SLE";25;51;283;57
"3325";"710006859";2020;"ABL";24;103;410;82
"3326";"710006859";2020;"ANN";4;103;410;82
"3327";"710006859";2020;"BPG";2;103;410;82
"3328";"710006859";2020;"REV";3;103;410;82
"3329";"710006859";2020;"SLE";70;103;410;82
"3330";"710006859";2021;"ABL";20;124;410;82
"3331";"710006859";2021;"ANN";7;124;410;82
"3332";"710006859";2021;"BPG";6;124;410;82
"3333";"710006859";2021;"REV";12;124;410;82
"3334";"710006859";2021;"SLE";79;124;410;82
"3335";"710006859";2022;"ABL";16;89;410;82
"3336";"710006859";2022;"ANN";7;89;410;82
"3337";"710006859";2022;"BPG";2;89;410;82
"3338";"710006859";2022;"REV";8;89;410;82
"3339";"710006859";2022;"SLE";56;89;410;82
"3340";"710006859";2023;"ABL";15;67;410;82
"3341";"710006859";2023;"ANN";6;67;410;82
"3342";"710006859";2023;"REV";5;67;410;82
"3343";"710006859";2023;"SLE";41;67;410;82
"3344";"710006859";2024;"ABL";5;27;410;82
"3345";"710006859";2024;"SLE";22;27;410;82
"3346";"710780917";2020;"ABL";19;101;525;105
"3347";"710780917";2020;"ANN";25;101;525;105
"3348";"710780917";2020;"BPG";5;101;525;105
"3349";"710780917";2020;"GVC";3;101;525;105
"3350";"710780917";2020;"REV";7;101;525;105
"3351";"710780917";2020;"SLE";42;101;525;105
"3352";"710780917";2021;"ABL";23;144;525;105
"3353";"710780917";2021;"ANN";36;144;525;105
"3354";"710780917";2021;"BPG";7;144;525;105
"3355";"710780917";2021;"GVC";6;144;525;105
"3356";"710780917";2021;"REV";10;144;525;105
"3357";"710780917";2021;"SLE";62;144;525;105
"3358";"710780917";2022;"ABL";6;79;525;105
"3359";"710780917";2022;"ANN";19;79;525;105
"3360";"710780917";2022;"BPG";1;79;525;105
"3361";"710780917";2022;"GVC";1;79;525;105
"3362";"710780917";2022;"REV";8;79;525;105
"3363";"710780917";2022;"SLE";44;79;525;105
"3364";"710780917";2023;"ABL";15;87;525;105
"3365";"710780917";2023;"ANN";21;87;525;105
"3366";"710780917";2023;"BPG";1;87;525;105
"3367";"710780917";2023;"GVC";2;87;525;105
"3368";"710780917";2023;"NDD";1;87;525;105
"3369";"710780917";2023;"REV";4;87;525;105
"3370";"710780917";2023;"SLE";43;87;525;105
"3371";"710780917";2024;"ABL";25;114;525;105
"3372";"710780917";2024;"ANN";24;114;525;105
"3373";"710780917";2024;"GVC";3;114;525;105
"3374";"710780917";2024;"REV";8;114;525;105
"3375";"710780917";2024;"SLE";54;114;525;105
"3376";"710978263";2020;"ABL";6;44;293;59
"3377";"710978263";2020;"BPG";13;44;293;59
"3378";"710978263";2020;"REV";4;44;293;59
"3379";"710978263";2020;"SLE";21;44;293;59
"3380";"710978263";2021;"ABL";4;54;293;59
"3381";"710978263";2021;"BPG";22;54;293;59
"3382";"710978263";2021;"REV";1;54;293;59
"3383";"710978263";2021;"SLE";27;54;293;59
"3384";"710978263";2022;"ABL";4;77;293;59
"3385";"710978263";2022;"BPG";29;77;293;59
"3386";"710978263";2022;"REV";4;77;293;59
"3387";"710978263";2022;"SLE";40;77;293;59
"3388";"710978263";2023;"ABL";4;51;293;59
"3389";"710978263";2023;"BPG";28;51;293;59
"3390";"710978263";2023;"REV";3;51;293;59
"3391";"710978263";2023;"SLE";16;51;293;59
"3392";"710978263";2024;"ABL";6;67;293;59
"3393";"710978263";2024;"BPG";35;67;293;59
"3394";"710978263";2024;"REV";6;67;293;59
"3395";"710978263";2024;"SLE";20;67;293;59
"3396";"710978289";2020;"ABL";5;33;313;63
"3397";"710978289";2020;"BPG";14;33;313;63
"3398";"710978289";2020;"REV";3;33;313;63
"3399";"710978289";2020;"SLE";11;33;313;63
"3400";"710978289";2021;"ABL";7;76;313;63
"3401";"710978289";2021;"BPG";25;76;313;63
"3402";"710978289";2021;"REV";2;76;313;63
"3403";"710978289";2021;"SLE";42;76;313;63
"3404";"710978289";2022;"ABL";9;63;313;63
"3405";"710978289";2022;"BPG";25;63;313;63
"3406";"710978289";2022;"DBP";2;63;313;63
"3407";"710978289";2022;"REV";2;63;313;63
"3408";"710978289";2022;"SLE";25;63;313;63
"3409";"710978289";2023;"ABL";7;68;313;63
"3410";"710978289";2023;"BPG";33;68;313;63
"3411";"710978289";2023;"DBP";1;68;313;63
"3412";"710978289";2023;"REV";3;68;313;63
"3413";"710978289";2023;"SLE";24;68;313;63
"3414";"710978289";2024;"ABL";5;73;313;63
"3415";"710978289";2024;"BPG";27;73;313;63
"3416";"710978289";2024;"REV";1;73;313;63
"3417";"710978289";2024;"SLE";40;73;313;63
"3418";"720000199";2020;"ABL";2;71;419;84
"3419";"720000199";2020;"BPG";3;71;419;84
"3420";"720000199";2020;"REV";4;71;419;84
"3421";"720000199";2020;"SLE";62;71;419;84
"3422";"720000199";2021;"ABL";2;88;419;84
"3423";"720000199";2021;"BPG";2;88;419;84
"3424";"720000199";2021;"REV";5;88;419;84
"3425";"720000199";2021;"SLE";79;88;419;84
"3426";"720000199";2022;"ABL";4;99;419;84
"3427";"720000199";2022;"BPG";3;99;419;84
"3428";"720000199";2022;"REV";9;99;419;84
"3429";"720000199";2022;"SLE";83;99;419;84
"3430";"720000199";2023;"ABL";4;82;419;84
"3431";"720000199";2023;"BPG";7;82;419;84
"3432";"720000199";2023;"REV";6;82;419;84
"3433";"720000199";2023;"SLE";65;82;419;84
"3434";"720000199";2024;"ABL";3;79;419;84
"3435";"720000199";2024;"BPG";8;79;419;84
"3436";"720000199";2024;"REV";6;79;419;84
"3437";"720000199";2024;"SLE";62;79;419;84
"3438";"730000031";2020;"ABL";8;43;343;69
"3439";"730000031";2020;"BPG";9;43;343;69
"3440";"730000031";2020;"SLE";26;43;343;69
"3441";"730000031";2021;"ABL";12;75;343;69
"3442";"730000031";2021;"BPG";14;75;343;69
"3443";"730000031";2021;"REV";3;75;343;69
"3444";"730000031";2021;"SLE";46;75;343;69
"3445";"730000031";2022;"ABL";9;74;343;69
"3446";"730000031";2022;"BPG";13;74;343;69
"3447";"730000031";2022;"REV";1;74;343;69
"3448";"730000031";2022;"SLE";51;74;343;69
"3449";"730000031";2023;"ABL";8;65;343;69
"3450";"730000031";2023;"BPG";28;65;343;69
"3451";"730000031";2023;"REV";1;65;343;69
"3452";"730000031";2023;"SLE";28;65;343;69
"3453";"730000031";2024;"ABL";6;86;343;69
"3454";"730000031";2024;"BPG";34;86;343;69
"3455";"730000031";2024;"REV";2;86;343;69
"3456";"730000031";2024;"SLE";44;86;343;69
"3457";"740014345";2020;"ABL";7;71;501;100
"3458";"740014345";2020;"ANN";1;71;501;100
"3459";"740014345";2020;"BPG";4;71;501;100
"3460";"740014345";2020;"REV";7;71;501;100
"3461";"740014345";2020;"SLE";52;71;501;100
"3462";"740014345";2021;"ABL";7;119;501;100
"3463";"740014345";2021;"ANN";3;119;501;100
"3464";"740014345";2021;"BPG";16;119;501;100
"3465";"740014345";2021;"REV";3;119;501;100
"3466";"740014345";2021;"SLE";90;119;501;100
"3467";"740014345";2022;"ABL";10;114;501;100
"3468";"740014345";2022;"ANN";1;114;501;100
"3469";"740014345";2022;"BPG";26;114;501;100
"3470";"740014345";2022;"REV";3;114;501;100
"3471";"740014345";2022;"SLE";74;114;501;100
"3472";"740014345";2023;"ABL";8;93;501;100
"3473";"740014345";2023;"BPG";26;93;501;100
"3474";"740014345";2023;"REV";3;93;501;100
"3475";"740014345";2023;"SLE";56;93;501;100
"3476";"740014345";2024;"ABL";9;104;501;100
"3477";"740014345";2024;"BPG";40;104;501;100
"3478";"740014345";2024;"REV";3;104;501;100
"3479";"740014345";2024;"SLE";52;104;501;100
"3480";"740780424";2020;"ABL";16;94;531;106
"3481";"740780424";2020;"ANN";1;94;531;106
"3482";"740780424";2020;"BPG";7;94;531;106
"3483";"740780424";2020;"DBP";1;94;531;106
"3484";"740780424";2020;"REV";1;94;531;106
"3485";"740780424";2020;"SLE";68;94;531;106
"3486";"740780424";2021;"ABL";18;135;531;106
"3487";"740780424";2021;"ANN";1;135;531;106
"3488";"740780424";2021;"BPG";9;135;531;106
"3489";"740780424";2021;"DBP";3;135;531;106
"3490";"740780424";2021;"REV";1;135;531;106
"3491";"740780424";2021;"SLE";103;135;531;106
"3492";"740780424";2022;"ABL";15;119;531;106
"3493";"740780424";2022;"ANN";3;119;531;106
"3494";"740780424";2022;"BPG";5;119;531;106
"3495";"740780424";2022;"SLE";96;119;531;106
"3496";"740780424";2023;"ABL";10;95;531;106
"3497";"740780424";2023;"ANN";2;95;531;106
"3498";"740780424";2023;"BPG";4;95;531;106
"3499";"740780424";2023;"SLE";79;95;531;106
"3500";"740780424";2024;"ABL";12;88;531;106
"3501";"740780424";2024;"ANN";2;88;531;106
"3502";"740780424";2024;"BPG";4;88;531;106
"3503";"740780424";2024;"DBP";1;88;531;106
"3504";"740780424";2024;"SLE";69;88;531;106
"3505";"740781141";2020;"ABL";2;74;754;151
"3506";"740781141";2020;"ANN";1;74;754;151
"3507";"740781141";2020;"BPG";11;74;754;151
"3508";"740781141";2020;"REV";3;74;754;151
"3509";"740781141";2020;"SLE";57;74;754;151
"3510";"740781141";2021;"ABL";9;156;754;151
"3511";"740781141";2021;"BPG";18;156;754;151
"3512";"740781141";2021;"REV";13;156;754;151
"3513";"740781141";2021;"SLE";116;156;754;151
"3514";"740781141";2022;"ABL";5;166;754;151
"3515";"740781141";2022;"ANN";8;166;754;151
"3516";"740781141";2022;"BPG";17;166;754;151
"3517";"740781141";2022;"REV";13;166;754;151
"3518";"740781141";2022;"SLE";123;166;754;151
"3519";"740781141";2023;"ABL";9;174;754;151
"3520";"740781141";2023;"ANN";13;174;754;151
"3521";"740781141";2023;"BPG";28;174;754;151
"3522";"740781141";2023;"REV";13;174;754;151
"3523";"740781141";2023;"SLE";111;174;754;151
"3524";"740781141";2024;"ABL";2;184;754;151
"3525";"740781141";2024;"ANN";6;184;754;151
"3526";"740781141";2024;"BPG";35;184;754;151
"3527";"740781141";2024;"REV";13;184;754;151
"3528";"740781141";2024;"SLE";128;184;754;151
"3529";"750000523";2020;"ABL";8;60;322;64
"3530";"750000523";2020;"BPG";5;60;322;64
"3531";"750000523";2020;"DBP";7;60;322;64
"3532";"750000523";2020;"SLE";40;60;322;64
"3533";"750000523";2021;"ABL";3;91;322;64
"3534";"750000523";2021;"BPG";13;91;322;64
"3535";"750000523";2021;"DBP";7;91;322;64
"3536";"750000523";2021;"REV";1;91;322;64
"3537";"750000523";2021;"SLE";67;91;322;64
"3538";"750000523";2022;"ABL";5;79;322;64
"3539";"750000523";2022;"BPG";8;79;322;64
"3540";"750000523";2022;"DBP";4;79;322;64
"3541";"750000523";2022;"SLE";62;79;322;64
"3542";"750000523";2023;"ABL";5;56;322;64
"3543";"750000523";2023;"BPG";2;56;322;64
"3544";"750000523";2023;"SLE";49;56;322;64
"3545";"750000523";2024;"ABL";2;36;322;64
"3546";"750000523";2024;"BPG";3;36;322;64
"3547";"750000523";2024;"DBP";3;36;322;64
"3548";"750000523";2024;"SLE";28;36;322;64
"3549";"750100125";2020;"ABL";11;129;666;133
"3550";"750100125";2020;"BPG";63;129;666;133
"3551";"750100125";2020;"REV";13;129;666;133
"3552";"750100125";2020;"SLE";42;129;666;133
"3553";"750100125";2021;"ABL";12;152;666;133
"3554";"750100125";2021;"BPG";85;152;666;133
"3555";"750100125";2021;"NDD";1;152;666;133
"3556";"750100125";2021;"REV";8;152;666;133
"3557";"750100125";2021;"SLE";46;152;666;133
"3558";"750100125";2022;"ABL";9;140;666;133
"3559";"750100125";2022;"BPG";88;140;666;133
"3560";"750100125";2022;"REV";7;140;666;133
"3561";"750100125";2022;"SLE";36;140;666;133
"3562";"750100125";2023;"ABL";8;129;666;133
"3563";"750100125";2023;"BPG";67;129;666;133
"3564";"750100125";2023;"REV";10;129;666;133
"3565";"750100125";2023;"SLE";44;129;666;133
"3566";"750100125";2024;"ABL";10;116;666;133
"3567";"750100125";2024;"BPG";78;116;666;133
"3568";"750100125";2024;"REV";10;116;666;133
"3569";"750100125";2024;"SLE";18;116;666;133
"3570";"750100232";2020;"ABL";6;190;1072;214
"3571";"750100232";2020;"BPG";27;190;1072;214
"3572";"750100232";2020;"NDD";1;190;1072;214
"3573";"750100232";2020;"REV";30;190;1072;214
"3574";"750100232";2020;"SLE";126;190;1072;214
"3575";"750100232";2021;"ABL";4;203;1072;214
"3576";"750100232";2021;"BPG";45;203;1072;214
"3577";"750100232";2021;"REV";19;203;1072;214
"3578";"750100232";2021;"SLE";135;203;1072;214
"3579";"750100232";2022;"ABL";3;238;1072;214
"3580";"750100232";2022;"BPG";78;238;1072;214
"3581";"750100232";2022;"GVC";1;238;1072;214
"3582";"750100232";2022;"REV";21;238;1072;214
"3583";"750100232";2022;"SLE";135;238;1072;214
"3584";"750100232";2023;"ABL";5;233;1072;214
"3585";"750100232";2023;"BPG";92;233;1072;214
"3586";"750100232";2023;"DBP";2;233;1072;214
"3587";"750100232";2023;"REV";19;233;1072;214
"3588";"750100232";2023;"SLE";115;233;1072;214
"3589";"750100232";2024;"ABL";3;208;1072;214
"3590";"750100232";2024;"ANN";2;208;1072;214
"3591";"750100232";2024;"BPG";84;208;1072;214
"3592";"750100232";2024;"DBP";2;208;1072;214
"3593";"750100232";2024;"REV";22;208;1072;214
"3594";"750100232";2024;"SLE";95;208;1072;214
"3595";"750150104";2020;"ABL";10;173;743;149
"3596";"750150104";2020;"BPG";9;173;743;149
"3597";"750150104";2020;"DBP";1;173;743;149
"3598";"750150104";2020;"SLE";153;173;743;149
"3599";"750150104";2021;"ABL";7;171;743;149
"3600";"750150104";2021;"BPG";20;171;743;149
"3601";"750150104";2021;"DBP";3;171;743;149
"3602";"750150104";2021;"NDD";1;171;743;149
"3603";"750150104";2021;"REV";2;171;743;149
"3604";"750150104";2021;"SLE";138;171;743;149
"3605";"750150104";2022;"ABL";7;160;743;149
"3606";"750150104";2022;"BPG";15;160;743;149
