"finessGeoDP","annee","duree_cat","LOS_nb","LOS_pct"
"970202313",2023,"(6,225]",4,4.4
"970202313",2024,"(0,3]",55,67.9
"970202313",2024,"(3,6]",21,25.9
"970202313",2024,"(6,225]",5,6.2
"970202313",2025,"(0,3]",32,88.9
"970202313",2025,"(3,6]",4,11.1
"970400024",2021,"(0,3]",33,64.7
"970400024",2021,"(3,6]",15,29.4
"970400024",2021,"(6,225]",3,5.9
"970400024",2022,"(0,3]",65,63.1
"970400024",2022,"(3,6]",35,34
"970400024",2022,"(6,225]",3,2.9
"970400024",2023,"(0,3]",92,71.9
"970400024",2023,"(3,6]",31,24.2
"970400024",2023,"(6,225]",5,3.9
"970400024",2024,"(0,3]",61,70.9
"970400024",2024,"(3,6]",21,24.4
"970400024",2024,"(6,225]",4,4.7
"970400024",2025,"(0,3]",20,50
"970400024",2025,"(3,6]",14,35
"970400024",2025,"(6,225]",6,15
"970400057",2021,"[-1,0]",5,11.6
"970400057",2021,"(0,3]",32,74.4
"970400057",2021,"(3,6]",5,11.6
"970400057",2021,"(6,225]",1,2.3
"970400057",2023,"(0,3]",1,50
"970400057",2023,"(6,225]",1,50
"970400065",2021,"(3,6]",26,83.9
"970400065",2021,"(6,225]",5,16.1
"970400065",2022,"(3,6]",41,77.4
"970400065",2022,"(6,225]",12,22.6
"970400065",2023,"(3,6]",40,81.6
"970400065",2023,"(6,225]",9,18.4
"970400065",2024,"(0,3]",8,19
"970400065",2024,"(3,6]",29,69
"970400065",2024,"(6,225]",5,11.9
"970400065",2025,"[-1,0]",1,4.8
"970400065",2025,"(0,3]",14,66.7
"970400065",2025,"(3,6]",4,19
"970400065",2025,"(6,225]",2,9.5
"970462081",2021,"(0,3]",127,92.7
"970462081",2021,"(3,6]",6,4.4
"970462081",2021,"(6,225]",4,2.9
"970462081",2022,"(0,3]",135,90.6
"970462081",2022,"(3,6]",7,4.7
"970462081",2022,"(6,225]",7,4.7
"970462081",2023,"(0,3]",145,94.2
"970462081",2023,"(3,6]",4,2.6
"970462081",2023,"(6,225]",5,3.2
"970462081",2024,"(0,3]",151,87.3
"970462081",2024,"(3,6]",17,9.8
"970462081",2024,"(6,225]",5,2.9
"970462081",2025,"(0,3]",55,87.3
"970462081",2025,"(3,6]",7,11.1
"970462081",2025,"(6,225]",1,1.6
"970462107",2021,"(0,3]",8,5.5
"970462107",2021,"(3,6]",125,86.2
"970462107",2021,"(6,225]",12,8.3
"970462107",2022,"(0,3]",7,4
"970462107",2022,"(3,6]",159,90.9
"970462107",2022,"(6,225]",9,5.1
"970462107",2023,"(0,3]",9,6.4
"970462107",2023,"(3,6]",129,91.5
"970462107",2023,"(6,225]",3,2.1
"970462107",2024,"(0,3]",10,10.3
"970462107",2024,"(3,6]",81,83.5
"970462107",2024,"(6,225]",6,6.2
"970462107",2025,"(0,3]",5,11.9
"970462107",2025,"(3,6]",36,85.7
"970462107",2025,"(6,225]",1,2.4
